Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount
statechange,User_19,O_Sent (mail and online),Offer,OfferState_1632672751,complete,2016-01-04 16:53:30.246000+00:00,,Home improvement,New credit,Application_178025821,50000
Deleted,User_19,W_Complete application,Workflow,Workitem_1399985446,complete,2016-01-04 16:53:30.263000+00:00,,Home improvement,New credit,Application_178025821,50000
statechange,User_19,A_Complete,Application,ApplState_349997671,complete,2016-01-04 16:53:30.275000+00:00,,Home improvement,New credit,Application_178025821,50000
statechange,User_95,A_Validating,Application,ApplState_1543839528,complete,2016-01-13 08:26:44.322000+00:00,,Home improvement,New credit,Application_178025821,50000
Deleted,User_95,W_Validate application,Workflow,Workitem_1329921354,complete,2016-01-13 09:08:32.910000+00:00,,Home improvement,New credit,Application_178025821,50000
statechange,User_95,A_Incomplete,Application,ApplState_1286099788,complete,2016-01-13 09:08:32.919000+00:00,,Home improvement,New credit,Application_178025821,50000
Created,User_2,O_Create Offer,Offer,Offer_340226670,complete,2016-01-13 10:32:40.352000+00:00,,Home improvement,New credit,Application_178025821,50000
statechange,User_2,O_Created,Offer,OfferState_1304889809,complete,2016-01-13 10:32:41.795000+00:00,,Home improvement,New credit,Application_178025821,50000
statechange,User_2,O_Sent (online only),Offer,OfferState_2104609465,complete,2016-01-13 10:33:24.737000+00:00,,Home improvement,New credit,Application_178025821,50000
statechange,User_116,A_Validating,Application,ApplState_1774193964,complete,2016-01-15 09:10:10.663000+00:00,,Home improvement,New credit,Application_178025821,50000
Deleted,User_95,W_Validate application,Workflow,Workitem_1091157151,complete,2016-01-15 11:31:32.250000+00:00,,Home improvement,New credit,Application_178025821,50000
statechange,User_95,A_Incomplete,Application,ApplState_2038141088,complete,2016-01-15 11:31:32.277000+00:00,,Home improvement,New credit,Application_178025821,50000
statechange,User_2,A_Cancelled,Application,ApplState_1066947340,complete,2016-01-22 08:43:50.867000+00:00,,Home improvement,New credit,Application_178025821,50000
statechange,User_2,O_Cancelled,Offer,OfferState_276531014,complete,2016-01-22 08:43:50.921000+00:00,,Home improvement,New credit,Application_178025821,50000
statechange,User_2,O_Cancelled,Offer,OfferState_213067316,complete,2016-01-22 08:43:50.932000+00:00,,Home improvement,New credit,Application_178025821,50000
Deleted,User_2,W_Call incomplete files,Workflow,Workitem_933962311,complete,2016-01-22 08:43:50.945000+00:00,,Home improvement,New credit,Application_178025821,50000
Created,User_1,A_Create Application,Application,Application_813133375,complete,2016-01-03 20:11:13.898000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_1,A_Submitted,Application,ApplState_767433727,complete,2016-01-03 20:11:13.929000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_1,A_Concept,Application,ApplState_119393641,complete,2016-01-03 20:12:41.794000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_16,A_Accepted,Application,ApplState_2077359687,complete,2016-01-04 13:44:20.420000+00:00,,Car,New credit,Application_813133375,33800
Created,User_16,O_Create Offer,Offer,Offer_860450899,complete,2016-01-04 13:45:30.619000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_16,O_Created,Offer,OfferState_674285385,complete,2016-01-04 13:45:31.908000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_16,O_Sent (mail and online),Offer,OfferState_1236483192,complete,2016-01-04 13:45:53.656000+00:00,,Car,New credit,Application_813133375,33800
Deleted,User_16,W_Complete application,Workflow,Workitem_1222703000,complete,2016-01-04 13:45:53.700000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_16,A_Complete,Application,ApplState_2966903,complete,2016-01-04 13:45:53.723000+00:00,,Car,New credit,Application_813133375,33800
Created,User_10,O_Create Offer,Offer,Offer_1573002745,complete,2016-01-04 16:10:53.595000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_10,O_Created,Offer,OfferState_222600227,complete,2016-01-04 16:10:54.914000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_10,O_Sent (mail and online),Offer,OfferState_1033470833,complete,2016-01-04 16:11:05.265000+00:00,,Car,New credit,Application_813133375,33800
Created,User_31,O_Create Offer,Offer,Offer_1249425886,complete,2016-01-07 09:05:05.323000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_31,O_Created,Offer,OfferState_478481705,complete,2016-01-07 09:05:06.672000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_31,O_Sent (mail and online),Offer,OfferState_1561012891,complete,2016-01-07 09:06:23.274000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_112,A_Validating,Application,ApplState_500728055,complete,2016-01-11 10:05:42.884000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_112,O_Returned,Offer,OfferState_1470950362,complete,2016-01-11 10:06:56.298000+00:00,,Car,New credit,Application_813133375,33800
Deleted,User_99,W_Validate application,Workflow,Workitem_853230597,complete,2016-01-12 15:09:24.797000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_99,A_Incomplete,Application,ApplState_748763408,complete,2016-01-12 15:09:24.813000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_118,A_Validating,Application,ApplState_1204431208,complete,2016-01-13 12:21:12.507000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_99,O_Accepted,Offer,OfferState_202943049,complete,2016-01-13 14:24:57.808000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_99,A_Pending,Application,ApplState_586741515,complete,2016-01-13 14:24:57.816000+00:00,,Car,New credit,Application_813133375,33800
Deleted,User_99,W_Validate application,Workflow,Workitem_1754551235,complete,2016-01-13 14:24:57.819000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_99,O_Cancelled,Offer,OfferState_972881462,complete,2016-01-13 14:24:57.833000+00:00,,Car,New credit,Application_813133375,33800
statechange,User_99,O_Cancelled,Offer,OfferState_2094045581,complete,2016-01-13 14:24:57.844000+00:00,,Car,New credit,Application_813133375,33800
Created,User_1,A_Create Application,Application,Application_268676496,complete,2016-01-03 20:32:05.061000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_1,A_Submitted,Application,ApplState_524001234,complete,2016-01-03 20:32:05.097000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_1,A_Concept,Application,ApplState_1183529809,complete,2016-01-03 20:33:36.274000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_15,A_Accepted,Application,ApplState_1737335680,complete,2016-01-04 11:48:35.853000+00:00,,Car,New credit,Application_268676496,5500
Created,User_15,O_Create Offer,Offer,Offer_1909754111,complete,2016-01-04 11:50:02.908000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_15,O_Created,Offer,OfferState_889608044,complete,2016-01-04 11:50:04.043000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_15,O_Sent (mail and online),Offer,OfferState_1016682389,complete,2016-01-04 11:50:17.868000+00:00,,Car,New credit,Application_268676496,5500
Deleted,User_15,W_Complete application,Workflow,Workitem_1587564621,complete,2016-01-04 11:50:17.882000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_15,A_Complete,Application,ApplState_177796887,complete,2016-01-04 11:50:17.892000+00:00,,Car,New credit,Application_268676496,5500
Created,User_4,O_Create Offer,Offer,Offer_1612285972,complete,2016-01-05 16:55:21.914000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_4,O_Created,Offer,OfferState_423249872,complete,2016-01-05 16:55:23.109000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_4,O_Sent (mail and online),Offer,OfferState_1253030126,complete,2016-01-05 16:55:34.825000+00:00,,Car,New credit,Application_268676496,5500
Created,User_4,O_Create Offer,Offer,Offer_1264731799,complete,2016-01-06 10:38:38.512000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_4,O_Created,Offer,OfferState_1313910219,complete,2016-01-06 10:38:39.671000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_4,O_Sent (online only),Offer,OfferState_2054628322,complete,2016-01-06 10:38:54.005000+00:00,,Car,New credit,Application_268676496,5500
Created,User_7,O_Create Offer,Offer,Offer_518009755,complete,2016-01-11 11:53:03.195000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_7,O_Created,Offer,OfferState_707890421,complete,2016-01-11 11:53:04.488000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_7,O_Sent (mail and online),Offer,OfferState_1369051206,complete,2016-01-11 11:54:47.036000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_116,A_Validating,Application,ApplState_1510317318,complete,2016-01-14 07:44:18.614000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_116,O_Returned,Offer,OfferState_1295660439,complete,2016-01-14 07:47:19.434000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_100,A_Incomplete,Application,ApplState_1331298984,complete,2016-01-14 11:08:25.863000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_113,O_Accepted,Offer,OfferState_2073918754,complete,2016-01-14 14:50:51.830000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_113,A_Pending,Application,ApplState_1575589828,complete,2016-01-14 14:50:51.835000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_113,O_Cancelled,Offer,OfferState_1146803176,complete,2016-01-14 14:50:51.848000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_113,O_Cancelled,Offer,OfferState_1588991911,complete,2016-01-14 14:50:51.856000+00:00,,Car,New credit,Application_268676496,5500
statechange,User_113,O_Cancelled,Offer,OfferState_514354926,complete,2016-01-14 14:50:51.864000+00:00,,Car,New credit,Application_268676496,5500
Created,User_1,A_Create Application,Application,Application_1870161219,complete,2016-01-03 20:36:08.278000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_1,A_Submitted,Application,ApplState_1398058800,complete,2016-01-03 20:36:08.313000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_1,A_Concept,Application,ApplState_1814348127,complete,2016-01-03 20:37:31.903000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_4,A_Accepted,Application,ApplState_590877277,complete,2016-01-06 13:15:03.668000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
Created,User_4,O_Create Offer,Offer,Offer_387226662,complete,2016-01-06 13:22:29.065000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_4,O_Created,Offer,OfferState_557938490,complete,2016-01-06 13:22:30.198000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_4,O_Sent (mail and online),Offer,OfferState_1661503672,complete,2016-01-06 13:22:41.883000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_4,A_Complete,Application,ApplState_536074393,complete,2016-01-06 13:22:41.913000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_117,A_Validating,Application,ApplState_1182473812,complete,2016-01-13 14:17:03.711000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_117,O_Returned,Offer,OfferState_1063683397,complete,2016-01-13 14:17:22.415000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
Deleted,User_29,W_Validate application,Workflow,Workitem_986885541,complete,2016-01-14 15:16:32.697000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_29,A_Incomplete,Application,ApplState_402616579,complete,2016-01-14 15:16:32.708000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_116,A_Validating,Application,ApplState_224707717,complete,2016-02-29 10:11:29.193000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
Deleted,User_29,W_Validate application,Workflow,Workitem_1568280922,complete,2016-02-29 12:12:27.375000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_29,A_Incomplete,Application,ApplState_1165361596,complete,2016-02-29 12:12:27.392000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_22,A_Validating,Application,ApplState_1459867684,complete,2016-02-29 12:34:45.370000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_29,O_Accepted,Offer,OfferState_1295552133,complete,2016-02-29 13:06:48.502000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
statechange,User_29,A_Pending,Application,ApplState_478217855,complete,2016-02-29 13:06:48.507000+00:00,,Existing loan takeover,New credit,Application_1870161219,27400
Created,User_1,A_Create Application,Application,Application_1723779444,complete,2016-01-03 21:11:00.861000+00:00,,Car,New credit,Application_1723779444,5000
statechange,User_1,A_Submitted,Application,ApplState_602396265,complete,2016-01-03 21:11:00.907000+00:00,,Car,New credit,Application_1723779444,5000
statechange,User_1,A_Concept,Application,ApplState_100906517,complete,2016-01-03 21:11:45.945000+00:00,,Car,New credit,Application_1723779444,5000
statechange,User_43,A_Accepted,Application,ApplState_595609179,complete,2016-01-04 18:21:32.733000+00:00,,Car,New credit,Application_1723779444,5000
Created,User_43,O_Create Offer,Offer,Offer_517746250,complete,2016-01-04 18:23:24.034000+00:00,,Car,New credit,Application_1723779444,5000
statechange,User_43,O_Created,Offer,OfferState_199714631,complete,2016-01-04 18:23:25.434000+00:00,,Car,New credit,Application_1723779444,5000
statechange,User_43,O_Sent (mail and online),Offer,OfferState_1522482272,complete,2016-01-04 18:23:37.766000+00:00,,Car,New credit,Application_1723779444,5000
Deleted,User_43,W_Complete application,Workflow,Workitem_534811821,complete,2016-01-04 18:23:37.790000+00:00,,Car,New credit,Application_1723779444,5000
statechange,User_43,A_Complete,Application,ApplState_2079738998,complete,2016-01-04 18:23:37.806000+00:00,,Car,New credit,Application_1723779444,5000
